,text,dim_0,dim_1,layer,label,fold,grad_0,grad_1,iteration
47,linear1.weight_7,0.10542358458042145,0.0851195752620697,param,,,0.10542358458042145,0.0851195752620697,10
48,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,10
49,linear1.weight_9,0.22158615291118622,-0.05813224986195564,param,,,0.22158615291118622,-0.05813224986195564,10
50,linear1.bias,-0.17912721633911133,-0.23327620327472687,bias,,,-0.17912721633911133,-0.23327620327472687,10
51,linear2.weight_0,-0.1986582726240158,0.038968101143836975,param,,,-0.1986582726240158,0.038968101143836975,10
52,linear2.weight_1,-0.3015625774860382,0.009644690901041031,param,,,-0.3015625774860382,0.009644690901041031,10
53,linear2.weight_2,-0.24438771605491638,-0.24565517902374268,param,,,-0.24438771605491638,-0.24565517902374268,10
54,linear2.weight_3,0.025170255452394485,-0.18521606922149658,param,,,0.025170255452394485,-0.18521606922149658,10
55,linear2.weight_4,0.011663717217743397,0.2204742580652237,param,,,0.011663717217743397,0.2204742580652237,10
56,linear2.weight_5,0.09268204122781754,-0.16577021777629852,param,,,0.09268204122781754,-0.16577021777629852,10
57,linear2.weight_6,-0.02955118753015995,-0.20131143927574158,param,,,-0.02955118753015995,-0.20131143927574158,10
58,linear2.weight_7,-0.3045983612537384,0.14167368412017822,param,,,-0.3045983612537384,0.14167368412017822,10
59,linear2.bias,-0.04610394686460495,0.2575470209121704,bias,,,-0.04610394686460495,0.2575470209121704,10
60,<unk>,0.0,0.0,Embedding,,,0.0,0.0,20
61,'s,-0.4936678409576416,1.3651729822158813,Embedding,,,-0.4936678409576416,1.3651729822158813,20
62,What,0.5823124051094055,1.4861570596694946,Embedding,,,0.5823124051094055,1.4861570596694946,20
63,capital,0.015903370454907417,0.41843143105506897,Embedding,,,0.015903370454907417,0.41843143105506897,20
64,currency,1.0763357877731323,-0.799675703048706,Embedding,,,1.0763357877731323,-0.799675703048706,20
65,england,-1.5931344032287598,0.03354010730981827,Embedding,,,-1.5931344032287598,0.03354010730981827,20
66,is,0.18578572571277618,0.7648841142654419,Embedding,,,0.18578572571277618,0.7648841142654419,20
67,of,-0.11935291439294815,0.7541823387145996,Embedding,,,-0.11935291439294815,0.7541823387145996,20
68,russia,0.8999854326248169,-0.05643177032470703,Embedding,,,0.8999854326248169,-0.05643177032470703,20
69,this,-0.576910138130188,-0.5751400589942932,Embedding,,,-0.576910138130188,-0.5751400589942932,20
70,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,20
71,linear1.weight_1,0.0822034478187561,0.028895491734147072,param,,,0.0822034478187561,0.028895491734147072,20
72,linear1.weight_2,0.23104700446128845,0.2435668706893921,param,,,0.23104700446128845,0.2435668706893921,20
73,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,20
74,linear1.weight_4,-0.12523211538791656,0.013892234303057194,param,,,-0.12523211538791656,0.013892234303057194,20
75,linear1.weight_5,0.07768867909908295,0.034560687839984894,param,,,0.07768867909908295,0.034560687839984894,20
76,linear1.weight_6,0.2169744223356247,0.039188869297504425,param,,,0.2169744223356247,0.039188869297504425,20
77,linear1.weight_7,0.05542363226413727,0.13511954247951508,param,,,0.05542363226413727,0.13511954247951508,20
78,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,20
79,linear1.weight_9,0.2715861201286316,-0.008132265880703926,param,,,0.2715861201286316,-0.008132265880703926,20
80,linear1.bias,-0.17912721633911133,-0.21327611804008484,bias,,,-0.17912721633911133,-0.21327611804008484,20
81,linear2.weight_0,-0.1986582726240158,0.08896805346012115,param,,,-0.1986582726240158,0.08896805346012115,20
82,linear2.weight_1,-0.3015625774860382,-0.030354561284184456,param,,,-0.3015625774860382,-0.030354561284184456,20
83,linear2.weight_2,-0.24438771605491638,-0.285654753446579,param,,,-0.24438771605491638,-0.285654753446579,20
84,linear2.weight_3,0.025170255452394485,-0.2352159172296524,param,,,0.025170255452394485,-0.2352159172296524,20
85,linear2.weight_4,0.011663717217743397,0.17047472298145294,param,,,0.011663717217743397,0.17047472298145294,20
86,linear2.weight_5,0.09268204122781754,-0.21576982736587524,param,,,0.09268204122781754,-0.21576982736587524,20
87,linear2.weight_6,-0.02955118753015995,-0.2513110339641571,param,,,-0.02955118753015995,-0.2513110339641571,20
88,linear2.weight_7,-0.3045983612537384,0.09167399257421494,param,,,-0.3045983612537384,0.09167399257421494,20
89,linear2.bias,0.0038960441015660763,0.3075469732284546,bias,,,0.0038960441015660763,0.3075469732284546,20
90,<unk>,0.0,0.0,Embedding,,,0.0,0.0,30
91,'s,-0.4436678886413574,1.4151729345321655,Embedding,,,-0.4436678886413574,1.4151729345321655,30
92,What,0.6323123574256897,1.5361570119857788,Embedding,,,0.6323123574256897,1.5361570119857788,30
93,capital,0.055903155356645584,0.46843138337135315,Embedding,,,0.055903155356645584,0.46843138337135315,30
94,currency,1.1263357400894165,-0.7496757507324219,Embedding,,,1.1263357400894165,-0.7496757507324219,30
95,england,-1.6331340074539185,0.08353991061449051,Embedding,,,-1.6331340074539185,0.08353991061449051,30
96,is,0.23578552901744843,0.8148840665817261,Embedding,,,0.23578552901744843,0.8148840665817261,30
97,of,-0.06935311108827591,0.8041822910308838,Embedding,,,-0.06935311108827591,0.8041822910308838,30
98,russia,0.9499853849411011,-0.0064319162629544735,Embedding,,,0.9499853849411011,-0.0064319162629544735,30
99,this,-0.5269101858139038,-0.525140106678009,Embedding,,,-0.5269101858139038,-0.525140106678009,30
100,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,30
101,linear1.weight_1,0.03220365568995476,0.0788954421877861,param,,,0.03220365568995476,0.0788954421877861,30
102,linear1.weight_2,0.28104695677757263,0.29356682300567627,param,,,0.28104695677757263,0.29356682300567627,30
103,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,30
104,linear1.weight_4,-0.17523205280303955,0.06389221549034119,param,,,-0.17523205280303955,0.06389221549034119,30
105,linear1.weight_5,0.12768863141536713,0.07456057518720627,param,,,0.12768863141536713,0.07456057518720627,30
106,linear1.weight_6,0.246974378824234,0.03918899968266487,param,,,0.246974378824234,0.03918899968266487,30
107,linear1.weight_7,0.005423672031611204,0.18511949479579926,param,,,0.005423672031611204,0.18511949479579926,30
108,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,30
109,linear1.weight_9,0.32158607244491577,0.041867706924676895,param,,,0.32158607244491577,0.041867706924676895,30
110,linear1.bias,-0.17912721633911133,-0.16327616572380066,bias,,,-0.17912721633911133,-0.16327616572380066,30
111,linear2.weight_0,-0.1986582726240158,0.13896800577640533,param,,,-0.1986582726240158,0.13896800577640533,30
112,linear2.weight_1,-0.3015625774860382,0.019645309075713158,param,,,-0.3015625774860382,0.019645309075713158,30
113,linear2.weight_2,-0.24438771605491638,-0.33565446734428406,param,,,-0.24438771605491638,-0.33565446734428406,30
114,linear2.weight_3,0.025170255452394485,-0.2852158844470978,param,,,0.025170255452394485,-0.2852158844470978,30
115,linear2.weight_4,0.011663717217743397,0.1204749122262001,param,,,0.011663717217743397,0.1204749122262001,30
116,linear2.weight_5,0.09268204122781754,-0.26576972007751465,param,,,0.09268204122781754,-0.26576972007751465,30
117,linear2.weight_6,-0.02955118753015995,-0.3013109862804413,param,,,-0.02955118753015995,-0.3013109862804413,30
118,linear2.weight_7,-0.3045983612537384,0.04167409613728523,param,,,-0.3045983612537384,0.04167409613728523,30
119,linear2.bias,0.05389603599905968,0.35754692554473877,bias,,,0.05389603599905968,0.35754692554473877,30
120,<unk>,0.0,0.0,Embedding,,,0.0,0.0,40
121,'s,-0.39366796612739563,1.4651728868484497,Embedding,,,-0.39366796612739563,1.4651728868484497,40
122,What,0.6823123097419739,1.586156964302063,Embedding,,,0.6823123097419739,1.586156964302063,40
123,capital,0.005904801655560732,0.5184313058853149,Embedding,,,0.005904801655560732,0.5184313058853149,40
124,currency,1.1763356924057007,-0.6996761560440063,Embedding,,,1.1763356924057007,-0.6996761560440063,40
125,england,-1.6831339597702026,0.13353976607322693,Embedding,,,-1.6831339597702026,0.13353976607322693,40
126,is,0.2857852280139923,0.8648840188980103,Embedding,,,0.2857852280139923,0.8648840188980103,40
127,of,-0.01935337483882904,0.854182243347168,Embedding,,,-0.01935337483882904,0.854182243347168,40
128,russia,0.9999853372573853,0.04356781765818596,Embedding,,,0.9999853372573853,0.04356781765818596,40
129,this,-0.47691038250923157,-0.4751403033733368,Embedding,,,-0.47691038250923157,-0.4751403033733368,40
130,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,40
131,linear1.weight_1,-0.01779625378549099,0.12889540195465088,param,,,-0.01779625378549099,0.12889540195465088,40
132,linear1.weight_2,0.28104662895202637,0.34356677532196045,param,,,0.28104662895202637,0.34356677532196045,40
133,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,40
134,linear1.weight_4,-0.22523200511932373,0.11389216780662537,param,,,-0.22523200511932373,0.11389216780662537,40
135,linear1.weight_5,0.1776885837316513,0.034560590982437134,param,,,0.1776885837316513,0.034560590982437134,40
136,linear1.weight_6,0.2769744098186493,0.07918798923492432,param,,,0.2769744098186493,0.07918798923492432,40
137,linear1.weight_7,-0.04457630589604378,0.23511944711208344,param,,,-0.04457630589604378,0.23511944711208344,40
138,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,40
139,linear1.weight_9,0.37158602476119995,0.09186766296625137,param,,,0.37158602476119995,0.09186766296625137,40
140,linear1.bias,-0.17912721633911133,-0.11327621340751648,bias,,,-0.17912721633911133,-0.11327621340751648,40
141,linear2.weight_0,-0.1986582726240158,0.18896795809268951,param,,,-0.1986582726240158,0.18896795809268951,40
142,linear2.weight_1,-0.3015625774860382,0.0696452334523201,param,,,-0.3015625774860382,0.0696452334523201,40
143,linear2.weight_2,-0.24438771605491638,-0.38565441966056824,param,,,-0.24438771605491638,-0.38565441966056824,40
144,linear2.weight_3,0.025170255452394485,-0.33521583676338196,param,,,0.025170255452394485,-0.33521583676338196,40
145,linear2.weight_4,0.011663717217743397,0.07047506421804428,param,,,0.011663717217743397,0.07047506421804428,40
146,linear2.weight_5,0.09268204122781754,-0.31576967239379883,param,,,0.09268204122781754,-0.31576967239379883,40
147,linear2.weight_6,-0.02955118753015995,-0.3513107895851135,param,,,-0.02955118753015995,-0.3513107895851135,40
148,linear2.weight_7,-0.3045983612537384,-0.008325821720063686,param,,,-0.3045983612537384,-0.008325821720063686,40
149,linear2.bias,0.10389599204063416,0.40754687786102295,bias,,,0.10389599204063416,0.40754687786102295,40
150,<unk>,0.0,0.0,Embedding,,,0.0,0.0,50
151,'s,-0.3536689281463623,1.5151728391647339,Embedding,,,-0.3536689281463623,1.5151728391647339,50
152,What,0.7323120832443237,1.6361569166183472,Embedding,,,0.7323120832443237,1.6361569166183472,50
153,capital,-0.04409509152173996,0.5684312582015991,Embedding,,,-0.04409509152173996,0.5684312582015991,50
154,currency,1.2263356447219849,-0.719688892364502,Embedding,,,1.2263356447219849,-0.719688892364502,50
155,england,-1.7331339120864868,0.18353956937789917,Embedding,,,-1.7331339120864868,0.18353956937789917,50
156,is,0.3357848823070526,0.9148836135864258,Embedding,,,0.3357848823070526,0.9148836135864258,50
157,of,0.030646199360489845,0.9041818380355835,Embedding,,,0.030646199360489845,0.9041818380355835,50
158,russia,1.0499852895736694,0.09356693178415298,Embedding,,,1.0499852895736694,0.09356693178415298,50
159,this,-0.42691072821617126,-0.42514070868492126,Embedding,,,-0.42691072821617126,-0.42514070868492126,50
160,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,50
161,linear1.weight_1,-0.06779620051383972,0.17889535427093506,param,,,-0.06779620051383972,0.17889535427093506,50
162,linear1.weight_2,0.23104697465896606,0.39356672763824463,param,,,0.23104697465896606,0.39356672763824463,50
163,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,50
164,linear1.weight_4,-0.2752319574356079,0.16389212012290955,param,,,-0.2752319574356079,0.16389212012290955,50
165,linear1.weight_5,0.22768853604793549,0.014560598880052567,param,,,0.22768853604793549,0.014560598880052567,50
166,linear1.weight_6,0.30697447061538696,0.12918616831302643,param,,,0.30697447061538696,0.12918616831302643,50
167,linear1.weight_7,-0.09457626938819885,0.2851194143295288,param,,,-0.09457626938819885,0.2851194143295288,50
168,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,50
169,linear1.weight_9,0.42158597707748413,0.14186760783195496,param,,,0.42158597707748413,0.14186760783195496,50
170,linear1.bias,-0.17912721633911133,-0.0632762610912323,bias,,,-0.17912721633911133,-0.0632762610912323,50
171,linear2.weight_0,-0.1986582726240158,0.2389679104089737,param,,,-0.1986582726240158,0.2389679104089737,50
172,linear2.weight_1,-0.3015625774860382,0.11964518576860428,param,,,-0.3015625774860382,0.11964518576860428,50
173,linear2.weight_2,-0.24438771605491638,-0.4356543719768524,param,,,-0.24438771605491638,-0.4356543719768524,50
174,linear2.weight_3,0.025170255452394485,-0.38521578907966614,param,,,0.025170255452394485,-0.38521578907966614,50
175,linear2.weight_4,0.011663717217743397,0.02047526091337204,param,,,0.011663717217743397,0.02047526091337204,50
176,linear2.weight_5,0.09268204122781754,-0.365769624710083,param,,,0.09268204122781754,-0.365769624710083,50
177,linear2.weight_6,-0.02955118753015995,-0.40131044387817383,param,,,-0.02955118753015995,-0.40131044387817383,50
178,linear2.weight_7,-0.3045983612537384,-0.05832573026418686,param,,,-0.3045983612537384,-0.05832573026418686,50
179,linear2.bias,0.10389599204063416,0.45754683017730713,bias,,,0.10389599204063416,0.45754683017730713,50
180,<unk>,0.0,0.0,Embedding,,,0.0,0.0,60
181,'s,-0.33366912603378296,1.565172791481018,Embedding,,,-0.33366912603378296,1.565172791481018,60
182,What,0.7823115587234497,1.6861568689346313,Embedding,,,0.7823115587234497,1.6861568689346313,60
183,capital,-0.09409496933221817,0.6184312105178833,Embedding,,,-0.09409496933221817,0.6184312105178833,60
184,currency,1.276335597038269,-0.7696887254714966,Embedding,,,1.276335597038269,-0.7696887254714966,60
185,england,-1.783133864402771,0.23353934288024902,Embedding,,,-1.783133864402771,0.23353934288024902,60
186,is,0.3857843577861786,0.9648830890655518,Embedding,,,0.3857843577861786,0.9648830890655518,60
187,of,0.08064571768045425,0.9541813135147095,Embedding,,,0.08064571768045425,0.9541813135147095,60
188,russia,1.0999852418899536,0.10356723517179489,Embedding,,,1.0999852418899536,0.10356723517179489,60
189,this,-0.3769112527370453,-0.37514135241508484,Embedding,,,-0.3769112527370453,-0.37514135241508484,60
190,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,60
191,linear1.weight_1,-0.1177961528301239,0.22889530658721924,param,,,-0.1177961528301239,0.22889530658721924,60
192,linear1.weight_2,0.18104703724384308,0.393566757440567,param,,,0.18104703724384308,0.393566757440567,60
193,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,60
194,linear1.weight_4,-0.3252319097518921,0.21389207243919373,param,,,-0.3252319097518921,0.21389207243919373,60
195,linear1.weight_5,0.27768850326538086,-0.005439379718154669,param,,,0.27768850326538086,-0.005439379718154669,60
196,linear1.weight_6,0.3369745910167694,0.14918600022792816,param,,,0.3369745910167694,0.14918600022792816,60
197,linear1.weight_7,-0.14457622170448303,0.335119366645813,param,,,-0.14457622170448303,0.335119366645813,60
198,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,60
199,linear1.weight_9,0.4715859293937683,0.18186748027801514,param,,,0.4715859293937683,0.18186748027801514,60
200,linear1.bias,-0.17912721633911133,-0.013276283629238605,bias,,,-0.17912721633911133,-0.013276283629238605,60
201,linear2.weight_0,-0.1986582726240158,0.28896787762641907,param,,,-0.1986582726240158,0.28896787762641907,60
202,linear2.weight_1,-0.3015625774860382,0.16964514553546906,param,,,-0.3015625774860382,0.16964514553546906,60
203,linear2.weight_2,-0.24438771605491638,-0.4856543242931366,param,,,-0.24438771605491638,-0.4856543242931366,60
204,linear2.weight_3,0.025170255452394485,-0.4352157413959503,param,,,0.025170255452394485,-0.4352157413959503,60
205,linear2.weight_4,0.011663717217743397,-0.029524430632591248,param,,,0.011663717217743397,-0.029524430632591248,60
206,linear2.weight_5,0.09268204122781754,-0.4157695770263672,param,,,0.09268204122781754,-0.4157695770263672,60
207,linear2.weight_6,-0.02955118753015995,-0.4513097405433655,param,,,-0.02955118753015995,-0.4513097405433655,60
208,linear2.weight_7,-0.3045983612537384,-0.10832557082176208,param,,,-0.3045983612537384,-0.10832557082176208,60
209,linear2.bias,0.06389640271663666,0.5075467824935913,bias,,,0.06389640271663666,0.5075467824935913,60
210,<unk>,0.0,0.0,Embedding,,,0.0,0.0,70
211,'s,-0.38366901874542236,1.6151721477508545,Embedding,,,-0.38366901874542236,1.6151721477508545,70
212,What,0.8323115110397339,1.7361568212509155,Embedding,,,0.8323115110397339,1.7361568212509155,70
213,capital,-0.14409476518630981,0.6684311628341675,Embedding,,,-0.14409476518630981,0.6684311628341675,70
214,currency,1.3263355493545532,-0.8196886777877808,Embedding,,,1.3263355493545532,-0.8196886777877808,70
215,england,-1.8331338167190552,0.2835390567779541,Embedding,,,-1.8331338167190552,0.2835390567779541,70
216,is,0.43578431010246277,1.0148828029632568,Embedding,,,0.43578431010246277,1.0148828029632568,70
217,of,0.13064558804035187,1.004180908203125,Embedding,,,0.13064558804035187,1.004180908203125,70
218,russia,1.1499851942062378,0.09356702864170074,Embedding,,,1.1499851942062378,0.09356702864170074,70
219,this,-0.3269113004207611,-0.3251417577266693,Embedding,,,-0.3269113004207611,-0.3251417577266693,70
220,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,70
221,linear1.weight_1,-0.16779610514640808,0.2788952589035034,param,,,-0.16779610514640808,0.2788952589035034,70
222,linear1.weight_2,0.1310470849275589,0.3435671031475067,param,,,0.1310470849275589,0.3435671031475067,70
223,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,70
224,linear1.weight_4,-0.37523186206817627,0.2638920247554779,param,,,-0.37523186206817627,0.2638920247554779,70
225,linear1.weight_5,0.32768845558166504,-0.04543925076723099,param,,,0.32768845558166504,-0.04543925076723099,70
226,linear1.weight_6,0.3869745433330536,0.19918595254421234,param,,,0.3869745433330536,0.19918595254421234,70
227,linear1.weight_7,-0.1945761740207672,0.38511931896209717,param,,,-0.1945761740207672,0.38511931896209717,70
228,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,70
229,linear1.weight_9,0.5215858817100525,0.1418677419424057,param,,,0.5215858817100525,0.1418677419424057,70
230,linear1.bias,-0.17912721633911133,0.03672364354133606,bias,,,-0.17912721633911133,0.03672364354133606,70
231,linear2.weight_0,-0.1986582726240158,0.33896782994270325,param,,,-0.1986582726240158,0.33896782994270325,70
232,linear2.weight_1,-0.3015625774860382,0.21964509785175323,param,,,-0.3015625774860382,0.21964509785175323,70
233,linear2.weight_2,-0.24438771605491638,-0.5356543064117432,param,,,-0.24438771605491638,-0.5356543064117432,70
234,linear2.weight_3,0.025170255452394485,-0.4852156937122345,param,,,0.025170255452394485,-0.4852156937122345,70
235,linear2.weight_4,0.011663717217743397,-0.07952380925416946,param,,,0.011663717217743397,-0.07952380925416946,70
236,linear2.weight_5,0.09268204122781754,-0.46576929092407227,param,,,0.09268204122781754,-0.46576929092407227,70
237,linear2.weight_6,-0.02955118753015995,-0.5013078451156616,param,,,-0.02955118753015995,-0.5013078451156616,70
238,linear2.weight_7,-0.3045983612537384,-0.1583251655101776,param,,,-0.3045983612537384,-0.1583251655101776,70
239,linear2.bias,0.023896830156445503,0.5475463271141052,bias,,,0.023896830156445503,0.5475463271141052,70
240,<unk>,0.0,0.0,Embedding,,,0.0,0.0,80
241,'s,-0.43366870284080505,1.6351722478866577,Embedding,,,-0.43366870284080505,1.6351722478866577,80
242,What,0.8823112845420837,1.7761567831039429,Embedding,,,0.8823112845420837,1.7761567831039429,80
243,capital,-0.19409440457820892,0.7184311151504517,Embedding,,,-0.19409440457820892,0.7184311151504517,80
244,currency,1.3763355016708374,-0.8696883320808411,Embedding,,,1.3763355016708374,-0.8696883320808411,80
245,england,-1.8831337690353394,0.3335389494895935,Embedding,,,-1.8831337690353394,0.3335389494895935,80
246,is,0.4857841730117798,1.044884443283081,Embedding,,,0.4857841730117798,1.044884443283081,80
247,of,0.1806454211473465,1.0341825485229492,Embedding,,,0.1806454211473465,1.0341825485229492,80
248,russia,1.199985146522522,0.04356744512915611,Embedding,,,1.199985146522522,0.04356744512915611,80
249,this,-0.2769114375114441,-0.2951403558254242,Embedding,,,-0.2769114375114441,-0.2951403558254242,80
250,linear1.weight_0,-0.05476720258593559,0.053689926862716675,param,,,-0.05476720258593559,0.053689926862716675,80
251,linear1.weight_1,-0.21779602766036987,0.3288952112197876,param,,,-0.21779602766036987,0.3288952112197876,80
252,linear1.weight_2,0.08104713261127472,0.2935675084590912,param,,,0.08104713261127472,0.2935675084590912,80
253,linear1.weight_3,0.20146673917770386,-0.13046884536743164,param,,,0.20146673917770386,-0.13046884536743164,80
254,linear1.weight_4,-0.42523181438446045,0.3138919174671173,param,,,-0.42523181438446045,0.3138919174671173,80
255,linear1.weight_5,0.3776884078979492,-0.015439372509717941,param,,,0.3776884078979492,-0.015439372509717941,80
256,linear1.weight_6,0.43697449564933777,0.23918604850769043,param,,,0.43697449564933777,0.23918604850769043,80
257,linear1.weight_7,-0.24457597732543945,0.4351192116737366,param,,,-0.24457597732543945,0.4351192116737366,80
258,linear1.weight_8,0.22775349020957947,0.03175769001245499,param,,,0.22775349020957947,0.03175769001245499,80
259,linear1.weight_9,0.5715858340263367,0.11186806857585907,param,,,0.5715858340263367,0.11186806857585907,80
260,linear1.bias,-0.17912721633911133,0.06672371178865433,bias,,,-0.17912721633911133,0.06672371178865433,80
261,linear2.weight_0,-0.1986582726240158,0.3889677822589874,param,,,-0.1986582726240158,0.3889677822589874,80
262,linear2.weight_1,-0.3015625774860382,0.2696450352668762,param,,,-0.3015625774860382,0.2696450352668762,80
263,linear2.weight_2,-0.24438771605491638,-0.5856542587280273,param,,,-0.24438771605491638,-0.5856542587280273,80
